Date,Time,Acc,Gyro
2025-02-07,14:28:05,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:05,"0.28, -0.02, 0.97","-0.37, -0.31, -0.24"
2025-02-07,14:28:06,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:06,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:07,"0.28, -0.02, 0.97","-0.37, -0.24, -0.18"
2025-02-07,14:28:07,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:08,"0.28, -0.02, 0.97","-0.31, -0.31, -0.18"
2025-02-07,14:28:08,"0.28, -0.02, 0.97","-0.37, -0.31, -0.24"
2025-02-07,14:28:09,"0.28, -0.02, 0.97","-0.31, -0.31, -0.24"
2025-02-07,14:28:09,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:10,"0.28, -0.02, 0.97","-0.37, -0.31, -0.24"
2025-02-07,14:28:10,"0.28, -0.02, 0.97","-0.31, -0.31, -0.24"
2025-02-07,14:28:11,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:11,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:12,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:12,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:13,"0.28, -0.02, 0.97","-0.31, -0.24, -0.18"
2025-02-07,14:28:13,"0.28, -0.02, 0.97","-0.31, -0.24, -0.18"
2025-02-07,14:28:14,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:14,"0.28, -0.02, 0.97","-0.31, -0.31, -0.18"
2025-02-07,14:28:15,"0.28, -0.02, 0.97","-0.31, -0.24, -0.24"
2025-02-07,14:28:15,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:16,"0.28, -0.02, 0.97","-0.37, -0.31, -0.24"
2025-02-07,14:28:16,"0.28, -0.02, 0.97","-0.43, -0.31, -0.18"
2025-02-07,14:28:17,"0.28, -0.02, 0.97","-0.37, -0.31, -0.24"
2025-02-07,14:28:17,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:18,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:18,"0.28, -0.02, 0.97","-0.37, -0.31, -0.24"
2025-02-07,14:28:19,"0.28, -0.02, 0.97","-0.37, -0.31, -0.24"
2025-02-07,14:28:19,"0.28, -0.02, 0.97","-0.37, -0.31, -0.24"
2025-02-07,14:28:20,"0.28, -0.02, 0.97","-0.37, -0.24, -0.24"
2025-02-07,14:28:20,"0.28, -0.02, 0.97","-0.43, -0.24, -0.24"
2025-02-07,14:28:21,"0.28, -0.02, 0.97","-0.31, -0.24, -0.24"
2025-02-07,14:28:21,"0.28, -0.02, 0.97","-0.31, -0.24, -0.31"
2025-02-07,14:28:22,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:22,"0.28, -0.02, 0.97","-0.49, -0.37, -0.12"
2025-02-07,14:28:23,"0.28, -0.02, 0.97","-0.43, -0.31, -0.18"
2025-02-07,14:28:23,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:24,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:24,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:25,"0.28, -0.02, 0.97","-0.37, -0.24, -0.18"
2025-02-07,14:28:25,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:26,"0.28, -0.02, 0.97","-0.31, -0.31, -0.24"
2025-02-07,14:28:26,"0.28, -0.02, 0.97","-0.37, -0.24, -0.18"
2025-02-07,14:28:27,"0.28, -0.02, 0.97","-0.43, -0.31, -0.18"
2025-02-07,14:28:27,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:28,"0.28, -0.02, 0.97","-0.43, -0.31, -0.18"
2025-02-07,14:28:28,"0.28, -0.02, 0.97","-0.43, -0.24, -0.18"
2025-02-07,14:28:29,"0.28, -0.02, 0.97","-0.37, -0.31, -0.24"
2025-02-07,14:28:29,"0.28, -0.02, 0.97","-0.31, -0.24, -0.24"
2025-02-07,14:28:30,"0.28, -0.02, 0.97","-0.31, -0.31, -0.18"
2025-02-07,14:28:30,"0.28, -0.02, 0.97","-0.31, -0.24, -0.18"
2025-02-07,14:28:31,"0.28, -0.02, 0.97","-0.31, -0.24, -0.24"
2025-02-07,14:28:31,"0.28, -0.02, 0.97","-0.31, -0.24, -0.24"
2025-02-07,14:28:32,"0.28, -0.02, 0.97","-0.31, -0.24, -0.24"
2025-02-07,14:28:32,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:33,"0.28, -0.02, 0.97","-0.37, -0.31, -0.24"
2025-02-07,14:28:33,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:34,"0.28, -0.02, 0.97","-0.31, -0.24, -0.18"
2025-02-07,14:28:34,"0.28, -0.02, 0.97","-0.43, -0.24, -0.18"
2025-02-07,14:28:35,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:35,"0.28, -0.02, 0.97","-0.37, -0.24, -0.18"
2025-02-07,14:28:36,"0.28, -0.02, 0.97","-0.31, -0.24, -0.24"
2025-02-07,14:28:36,"0.28, -0.02, 0.97","-0.37, -0.31, -0.24"
2025-02-07,14:28:37,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:37,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:38,"0.28, -0.02, 0.97","-0.37, -0.31, -0.24"
2025-02-07,14:28:38,"0.28, -0.02, 0.97","-0.43, -0.31, -0.18"
2025-02-07,14:28:39,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:39,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:40,"0.28, -0.02, 0.97","-0.31, -0.31, -0.18"
2025-02-07,14:28:40,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:41,"0.28, -0.02, 0.97","-0.31, -0.31, -0.18"
2025-02-07,14:28:41,"0.28, -0.02, 0.97","-0.31, -0.24, -0.24"
2025-02-07,14:28:42,"0.28, -0.02, 0.97","-0.31, -0.31, -0.18"
2025-02-07,14:28:42,"0.28, -0.02, 0.97","-0.37, -0.24, -0.18"
2025-02-07,14:28:43,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:43,"0.28, -0.02, 0.97","-0.43, -0.31, -0.18"
2025-02-07,14:28:44,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:44,"0.28, -0.02, 0.97","-0.37, -0.24, -0.24"
2025-02-07,14:28:45,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:45,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:46,"0.28, -0.02, 0.97","-0.37, -0.24, -0.24"
2025-02-07,14:28:46,"0.28, -0.02, 0.97","-0.37, -0.24, -0.24"
2025-02-07,14:28:47,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:47,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:48,"0.28, -0.02, 0.97","-0.37, -0.31, -0.24"
2025-02-07,14:28:48,"0.28, -0.02, 0.97","-0.43, -0.24, -0.24"
2025-02-07,14:28:49,"0.28, -0.02, 0.97","-0.43, -0.24, -0.18"
2025-02-07,14:28:49,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:50,"0.28, -0.02, 0.97","-0.37, -0.24, -0.18"
2025-02-07,14:28:50,"0.28, -0.02, 0.97","-0.31, -0.24, -0.24"
2025-02-07,14:28:51,"0.28, -0.02, 0.97","-0.37, -0.24, -0.24"
2025-02-07,14:28:51,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:52,"0.28, -0.02, 0.97","-0.31, -0.24, -0.18"
2025-02-07,14:28:52,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:53,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:53,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:54,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:54,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:55,"0.28, -0.02, 0.97","-0.43, -0.31, -0.18"
2025-02-07,14:28:55,"0.28, -0.02, 0.97","-0.43, -0.31, -0.18"
2025-02-07,14:28:56,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:28:56,"0.28, -0.02, 0.97","-0.31, -0.31, -0.24"
2025-02-07,14:28:57,"0.28, -0.02, 0.97","-0.37, -0.24, -0.24"
2025-02-07,14:28:57,"0.28, -0.02, 0.97","-0.31, -0.31, -0.18"
2025-02-07,14:28:58,"0.28, -0.02, 0.97","-0.37, -0.31, -0.24"
2025-02-07,14:28:58,"0.28, -0.02, 0.97","-0.31, -0.24, -0.24"
2025-02-07,14:28:59,"0.28, -0.02, 0.97","-0.37, -0.24, -0.18"
2025-02-07,14:28:59,"0.28, -0.02, 0.97","-0.37, -0.31, -0.18"
2025-02-07,14:29:00,"0.28, -0.02, 0.97","-0.43, -0.31, -0.18"
2025-02-07,14:29:00,"0.28, -0.02, 0.97","-0.37, -0.24, -0.18"
2025-02-07,14:29:01,"0.28, -0.02, 0.97","-0.37, -0.24, -0.18"
